course_id,name,credits,category,sub_category
502879001,古蘭經與聖訓,2,選修,
502942001,中東專題研究,3,選修,
504031021,中級俄語,3,選修,
504057011,高階俄語會話,1,選修,
504021001,初級俄語,3,選修,
504021011,初級俄語,3,選修,
504047001,應用俄語寫作,1,選修,
504056011,進階俄語會話,1,選修,
504057001,高階俄語會話,1,選修,
504096011,進階俄語語法,2,選修,
504021021,初級俄語,3,選修,
504031001,中級俄語,3,選修,
504031011,中級俄語,3,選修,
504047011,應用俄語寫作,1,選修,
504056001,進階俄語會話,1,選修,
504056021,進階俄語會話,1,選修,
504096001,進階俄語語法,2,選修,
506006021,日語會話演習（一）,4,選修,
506007001,中級日語,3,選修,
506009021,日語會話演習（二）,4,選修,
506010001,日文習作（一）,2,選修,
506010011,日文習作（一）,2,選修,
506010021,日文習作（一）,2,選修,
506011001,日文習作（二）,2,選修,
506017001,日本專題研究Ａ１：語言,2,選修,
506837001,日本文學與電影,2,選修,
506853001,日本文學史１,2,選修,
506864001,日語聽力（一）,2,選修,
506914001,日文教材教法與實習,2,選修,
506006011,日語會話演習（一）,4,選修,
506008001,高級日語,2,選修,
506009011,日語會話演習（二）,4,選修,
506011021,日文習作（二）,2,選修,
506018001,日本專題研究Ｂ１：文學,2,選修,
506836001,臺灣文化初探,2,選修,
506840001,日語表現與創作１,2,選修,
506842001,日本近現代大眾文化史,2,選修,
506863001,商務日語１,2,選修,
506006001,日語會話演習（一）,4,選修,
506009001,日語會話演習（二）,4,選修,
506011011,日文習作（二）,2,選修,
506019001,日本專題研究Ｃ１：歷史文化,2,選修,
506831001,日語語法１,2,選修,
506832001,日本研究入門：議題與方法,2,選修,
506833001,進階日譯中理論與實務１,2,選修,
506839001,日本社會與文化,2,選修,
506848001,日語主題討論與簡報訓練１,2,選修,
506910001,新聞日語１,2,選修,
507026001,初級韓國語,3,選修,
507028001,高級韓國語,3,選修,
507047001,韓語口說訓練（二）,3,選修,
507048001,韓語口說訓練（三）,3,選修,
507049001,韓語語法與應用,3,選修,
507050001,韓文寫作,3,選修,
507844001,韓國文化研究,2,選修,
507875001,韓國政治與民主化,2,選修,
507896001,高級韓國語語彙應用,2,選修,
507027001,中級韓國語,3,選修,
507046001,韓語口說訓練（一）,3,選修,
507046011,韓語口說訓練（一）,3,選修,
507048011,韓語口說訓練（三）,3,選修,
507819001,韓國近現代日常生活史,2,選修,
507822001,時事韓國語,3,選修,
507859001,韓國轉型正義電影評析,3,選修,
507891001,生活韓國語,2,選修,
507894001,韓國俗諺與民俗,2,選修,
507047011,韓語口說訓練（二）,3,選修,
507050011,韓文寫作,3,選修,
507820001,進階韓語聽力,2,選修,
507845001,韓文教材教法,2,選修,
507926011,商用韓語,2,選修,
508080001,土耳其語視聽與會話（二）,3,選修,
508080011,土耳其語視聽與會話（二）,3,選修,
508082001,土耳其語語法與寫作,2,選修,
508083001,土耳其語視聽與會話（四）,2,選修,
508085001,土耳其文史專題,3,選修,
508825001,土耳其建築與繪畫藝術,2,選修,
508835001,土耳其觀光與導遊實務,2,選修,
508888001,土耳其電影,2,選修,
508055001,大二土耳其語,3,選修,
508081001,土耳其語視聽與會話（三）,2,選修,
508819001,土耳其文化與觀光,2,選修,
508821001,跨語際溝通與談話技巧訓練,2,選修,
508822001,土耳其語正音,2,選修,
508924001,土耳其表演藝術,2,選修,
508M01001,土耳其，怪？不奇怪！,0.4,選修,
508865001,土耳其飲食文化,2,選修,
509004001,初級法文聽力會話,2,選修,
509006001,初級西文聽力會話,2,選修,
509008001,初級德文語法,2,選修,
509009001,初級西文語法,2,選修,
509014001,中級法文聽力會話,2,選修,
509017001,中級法文語法,2,選修,
509019001,中級西文語法,2,選修,
509025001,德國文化概論,2,選修,
509033001,進階西文聽力會話,2,選修,
509043001,法文翻譯實務,2,選修,
509048001,專業德文,2,選修,
509049001,專業西文,2,選修,
509058001,初級西文閱讀,2,選修,
509060001,初級德文應用,2,選修,
509065001,進階法文寫作,2,選修,
509886001,專業法文檢定訓練（B1）,2,選修,
509888001,德語系國家社會與文化概況,2,選修,
509895001,德語區現代藝術賞析,2,選修,
509906001,多媒體法文,2,選修,
509927001,法語系國家文化入門,2,選修,
509005001,初級德文聽力會話,2,選修,
509015001,中級德文聽力會話,2,選修,
509024001,法國文化概論,2,選修,
509031001,進階法文聽力會話,2,選修,
509032001,進階德文聽力會話,2,選修,
509040001,法國文學概論,2,選修,
509042001,西班牙文學概論,2,選修,
509044001,德文翻譯實務,2,選修,
509057001,初級德文閱讀,2,選修,
509059001,初級法文應用,2,選修,
509063001,中級德文閱讀,2,選修,
509064001,中級西文閱讀,2,選修,
509898001,中級德文作文（一）,2,選修,
509901001,初級德文語練（一）,2,選修,
509907001,中級西文作文,2,選修,
509918001,專業西文會話,2,選修,
509007001,初級法文語法,2,選修,
509016001,中級西文聽力會話,2,選修,
509018001,中級德文語法,2,選修,
509026001,西班牙文化概論,2,選修,
509041001,德國文學概論,2,選修,
509045001,西文翻譯實務,2,選修,
509047001,專業法文,2,選修,
509056001,初級法文閱讀,2,選修,
509061001,初級西文應用,2,選修,
509062001,中級法文閱讀,2,選修,
509066001,進階德文寫作,2,選修,
509067001,進階西文寫作,2,選修,
509885001,中級法文作文,2,選修,
509897001,商業德文,2,選修,
509916001,新聞西班牙文,2,選修,
509936001,德國語言與文化體驗,1,選修,
510009001,越語寫作,2,選修,
510011001,初級印尼語,3,選修,
510019001,越語聽力（二）,1,選修,
510027001,東南亞文化與英語口說及寫作 （Ⅰ）,3,選修,
510034001,初級印尼語語法,2,選修,
510038001,中級泰語,2,選修,
510044001,印尼語寫作,2,選修,
510046001,越語翻譯,2,選修,
510052001,高級越語會話,1,選修,
510904001,東南亞社會與文化中的基督宗教,3,選修,
510905001,中級越語,3,選修,
510924001,菲律賓和印尼近代史,2,選修,
510926001,中級泰語,3,選修,
510927001,中級印尼語,3,選修,
510001001,初級越語,2,選修,
510002001,初級越語會話,2,選修,
510012001,初級泰語,3,選修,
510016001,高級越語,2,選修,
510026001,初級越語語法,2,選修,
510029001,初級泰語,2,選修,
510031001,初級泰語語法,2,選修,
510033001,初級印尼語會話,2,選修,
510035001,初級越語,3,選修,
510039001,中級泰語會話,2,選修,
510040001,泰語寫作,2,選修,
510043001,中級印尼語會話,2,選修,
510048001,越語應用文寫作,2,選修,
510903001,中級印尼語語法,2,選修,
510906001,用電影理解泰國社會文化,2,選修,
510907001,越南佛教與一行禪師,3,選修,
510909001,印尼語閱讀（二）,2,選修,
510006001,中級越語,2,選修,
510007001,中級越語會話,2,選修,
510030001,初級泰語會話,2,選修,
510032001,初級印尼語,2,選修,
510036001,東南亞歷史文化,3,選修,
510042001,中級印尼語,2,選修,
510908001,越南文化史,3,選修,
510920001,印尼文化與社會,2,選修,
599794021,選修英文：學術聽說訓練,3,選修,
599796001,選修英文：職場溝通,3,選修,
599911001,大學外文（一）：葡萄牙文,3,選修,
599919001,大學外文（一）：滿語,2,選修,
599921001,大學外文（一）：藏語,2,選修,
599925001,大學外文（一）：維吾爾語,2,選修,
599795021,選修英文：英文寫作,3,選修,
599796011,選修英文：職場溝通,3,選修,
599869001,大學外文（一）：拉丁文,3,選修,
599923001,大學外文（一）：蒙古語,2,選修,
599793001,選修英文：閱讀與口語訓練,3,選修,
599793011,選修英文：閱讀與口語訓練,3,選修,
599794001,選修英文：學術聽說訓練,3,選修,
599794011,選修英文：學術聽說訓練,3,選修,
599795001,選修英文：英文寫作,3,選修,
599795011,選修英文：英文寫作,3,選修,
599796021,選修英文：職場溝通,3,選修,
599881001,大學外文（一）：古希臘文,3,選修,
551739001,應用對比語言學與英語教學和華語教學,3,選修,
551745001,雙語、多語、跨語理論與教學,3,選修,
551764001,艾密莉‧狄謹蓀專題,3,選修,
551779001,英文字彙教學,3,選修,
551012001,英語教學,3,選修,
551762001,珍‧奧斯汀專題,3,選修,
551777001,童妮˙莫里森專題,3,選修,
551011001,研究與寫作,3,選修,
551742001,翻譯專題：理論與實務,3,選修,
551751001,語言測驗與評量,3,選修,
551767001,愛默生與惠特曼作品中的修身與群體,3,選修,
551780001,應用語言學專題：跨文化語用學與研究方法,3,選修,
554000001,外語能力檢定,0,選修,
554876001,俄語語言學概論,2,選修,
554914001,文學翻譯,3,選修,
554861001,漢俄比較類型學暨華語教學,2,選修,
554008001,學術俄語（一）,2,選修,
554009001,學術俄語（二）,2,選修,
554867001,俄語翻譯（一）,2,選修,
554879001,俄國兒童文學,3,選修,
554945001,俄語構詞學,3,選修,
555766001,語言測驗與評量,3,選修,
555789001,類型語言學,3,選修,
555797001,英文字彙教學,3,選修,
555741001,應用對比語言學與英語教學和華語教學,3,選修,
555742001,音韻論文寫作方法,3,選修,
555004001,研究方法與論文寫作,3,選修,
555758001,自然語言處理,3,選修,
555808001,語音學,3,選修,
555874001,兒童語言習得,3,選修,
555879001,語用學專題,3,選修,
555938001,神經語言學,3,選修,
556799001,東亞漢文文學與文化,2,選修,
556767001,語料庫與日語研究,2,選修,
556769001,研究方法與指導Ａ（語言學群）,2,選修,
556774001,日本近現代文學研究,2,選修,
556768001,研究方法與指導Ｂ（文化學群）,2,選修,
556789001,近代日本的形成與發展,2,選修,
556791001,日本神話與文化,3,選修,
556910001,日語文法研究１,2,選修,
557101001,韓國古典文學研究,3,選修,
557914001,中韓文學比較,3,選修,
557940001,韓國社會與文化專題,3,選修,
557000001,外語能力檢定,0,選修,
557915001,東亞漢文文學與文化,2,選修,
557918001,從語言看韓國文化,3,選修,
557001001,韓語語言學研究,3,選修,
560911001,中國大陸與俄羅斯經濟發展比較研究,3,選修,
560930001,獨立國協經濟發展研究,3,選修,
560006001,中東專題研究,3,選修,
560008001,研究方法與論文寫作,3,選修,
560900001,日本科技與產業發展,3,選修,
560928001,中東民族專題,3,選修,
560007001,中亞專題研究,3,選修,
951912001,語文與寫作創作教學,3,選修,
951921001,英語聽說教學,3,選修,
951925001,研究報告寫作,3,選修,
951008001,論文指導,3,選修,
951943001,語言測驗與評量,3,選修,
551740001,英語教學理論,3,選修,
601025011,英美法導論,2,選修,
601083001,勞動法,3,選修,
601086001,公法綜合研習,2,選修,
601087001,商事法總論與公司法,3,選修,
601105001,票據法,2,選修,
601105011,票據法,2,選修,
601131001,行政法（一）,2,選修,
601131011,行政法（一）,2,選修,
601137001,法律倫理,2,選修,
601143001,財經法綜合研習,2,選修,
601144001,刑事訴訟法（一）,3,選修,
601144011,刑事訴訟法（一）,3,選修,
601156011,基礎法學導論,3,選修,
601387001,民事程序法爭議問題,2,選修,
601388001,全球治理與國際法,2,選修,
601390001,勞動與社會憲法,2,選修,
601391001,勞動與社會法綜合研習,2,選修,
601392001,智慧財產權法專題研究（三）,2,選修,
601394001,初階法學英文,1,選修,
601465001,律師實務,2,選修,
601542001,公司法案例研習（二）,1,選修,
601589001,民事訴訟實務,2,選修,
601607001,企業併購實例研習（一）,3,選修,
601662011,刑法（三）,3,選修,
601669001,生物醫學倫理與法律（一）,3,選修,
601887001,銀行法,2,選修,
601017001,國際公法,3,選修,
601020011,國際私法,3,選修,
601087011,商事法總論與公司法,3,選修,
601122001,智慧財產權法總論,2,選修,
601140001,民事訴訟法（一）,3,選修,
601140011,民事訴訟法（一）,3,選修,
601156021,基礎法學導論,3,選修,
601389001,視覺影像中的法律,3,選修,
601393001,環境權與環境正義,2,選修,
601409001,財法中心公益服務實習—金融消費評議中心見習,2,選修,
601432001,會計實務與法律專題研究（一）,2,選修,
601439001,民法中心公益服務實習（四）,1,選修,
601460001,家事法實例研習,2,選修,
601559001,公司法案例研習（一）,1,選修,
601797001,國際法實習（一）,2,選修,
601949001,日文（一）,3,選修,
601131021,行政法（一）,2,選修,
601156001,基礎法學導論,3,選修,
601385001,台灣民主法治的現況與挑戰,3,選修,
601462001,檢察實務研究（一）,2,選修,
601472001,公務員法,2,選修,
601616001,家事事件法,2,選修,
601662001,刑法（三）,3,選修,
601666001,國際海洋法,2,選修,
601020001,國際私法,3,選修,
601025021,英美法導論,2,選修,
601083011,勞動法,3,選修,
601084001,民事法綜合研習,2,選修,
601087021,商事法總論與公司法,3,選修,
601129001,基本權,3,選修,
601137011,法律倫理,2,選修,
601140021,民事訴訟法（一）,3,選修,
601151001,非訟程序,2,選修,
601406001,電子商務與網路法,2,選修,
601463001,民商法案例研習（二）,2,選修,
601533001,公司法案例研習（三）,1,選修,
601630001,法律服務,1,選修,
601950001,德文（一）,3,選修,
651082001,英文法學名著選讀（六）,3,選修,
651099001,民事訴訟法專題研究（一）,2,選修,
651172001,德文法學名著選讀（二）,3,選修,
651411001,勞動契約法專題研究（三）,2,選修,
651457001,社會法專題研究（四）,2,選修,
651696001,公司法案例研習（二）,1,選修,
651698001,財法中心公益服務實習—金融消費評議中心見習,2,選修,
651719001,WTO專題研究：農業與環境,3,選修,
651731001,國際人權法,3,選修,
651944001,刑事訴訟法專題研究（一）,2,選修,
651A12001,民商法案例研習（二）,2,選修,
651A18001,檢察實務研究（一）,2,選修,
651A19001,會計實務與法律專題研究（一）,2,選修,
651B14001,營建工程法律專題研究（一）,2,選修,
651B19001,行政法論文寫作（八）,2,選修,
651062001,智慧財產權法專題研究（三）,2,選修,
651067011,行政法專題研究（二）,2,選修,
651336001,刑事證據法專題研究（二）,2,選修,
651417001,身分法專題研究（六）,2,選修,
651447001,英文公法學名著選讀（六）,3,選修,
651461001,公法實務專題研究（一）,2,選修,
651717001,公司法案例研習（一）,1,選修,
651A13001,律師實務,2,選修,
651A14001,國際租稅法,3,選修,
651A28001,財經法綜合研習,2,選修,
651A88001,智慧財產、數位平台與競爭法,3,選修,
651A89001,歐洲人權公約與司法實踐,3,選修,
651B13001,法學整合研究與論文研討,1,選修,
651B15001,刑事訴訟法專題研究（七）,2,選修,
651B17001,國際商務糾紛解決,2,選修,
651B20001,公法實務專題研究（五）,2,選修,
651B22001,台灣民主法治的現況與挑戰,3,選修,
651171001,日文法學名著選讀（二）,3,選修,
651244001,中國法律思想史專題研究（一）,2,選修,
651383001,民事實務專題研究（四）,2,選修,
651463001,契約法專題研究（六）,2,選修,
651476001,比較行政法專題研究（一）,2,選修,
651485001,大陸經貿法律研究（一）,2,選修,
651545001,海洋法專題研究（二）,2,選修,
651650001,公司法案例研習（三）,1,選修,
651A30001,金融科技法制與監理專題研究（一）,3,選修,
651A47001,民法中心公益服務實習（四）,1,選修,
651A93001,電子商務與網路法,2,選修,
651B16001,視覺影像中的法律,3,選修,
651B18001,環境權與環境正義,2,選修,
651B21001,專題三：AI與倫理,3,選修,
651157001,公司法專題研究（二）,2,選修,
651166001,法制史專題研究（四）,3,選修,
652151001,勞動法,3,選修,
652155011,法律倫理,2,選修,
652163001,國際公法,3,選修,
652167001,票據法,2,選修,
652893001,WTO專題研究：農業與環境,3,選修,
652905001,家事事件法,2,選修,
652931001,專利法,2,選修,
652064001,企業併購實例研習（一）,3,選修,
652137001,國際私法,3,選修,
652137011,國際私法,3,選修,
652144001,金融與法律（二）,2,選修,
652155001,法律倫理,2,選修,
652167011,票據法,2,選修,
652173001,公法綜合研習,2,選修,
652174001,商事法總論與公司法,3,選修,
652174011,商事法總論與公司法,3,選修,
652178001,民事法綜合研習,2,選修,
652189001,資訊科技與法律（三）,2,選修,
652193001,基礎刑法,3,選修,
652194001,智慧財產、數位平台與競爭法,3,選修,
652195001,電子商務與網路法,2,選修,
652861001,國際商務糾紛解決,2,選修,
652098001,憲法,3,選修,
652120001,法學導論,2,選修,
652151011,勞動法,3,選修,
652160001,法律服務,1,選修,
652168001,智慧財產權法總論,2,選修,
652174021,商事法總論與公司法,3,選修,
652175001,非訟程序,2,選修,
652860001,刑事程序與科技,2,選修,
652871001,公務員法,2,選修,
652929001,生物醫學倫理與法律（一）,3,選修,
652934001,營建工程法律專題研究（一）,2,選修,
961012001,民法總則,3,選修,
961013001,憲法,3,選修,
961015001,民法債編各論,3,選修,
961040001,保險法專題研究,3,選修,
961086001,家事事件法專題研究,3,選修,
961107005,證據法專題研究,1,選修,
961171001,國際人權公約與身分法實例研習,2,選修,
961187005,公共衛生與法律,1,選修,
961191001,擔保法,2,選修,
961042001,公司法,3,選修,
961056001,國際法專題研究,3,選修,
961060001,勞動法,3,選修,
961072001,醫事刑法專題研究,3,選修,
961092005,產業與競爭法專題研究,2,選修,
961093001,工程爭議專題研究,3,選修,
961147005,信託法,1,選修,
961006001,民事訴訟法,3,選修,
961011001,刑法總則,3,選修,
961068005,政府採購法專題研究,2,選修,
961075005,法律倫理,1,選修,
961079001,爭議案件與法律解釋方法,3,選修,
961121005,公私協力法,2,選修,
961149005,兩岸經貿法制與實務專題研究（一）,2,選修,
961152005,公司治理專題研究,2,選修,
961175001,電子商務與網路法,3,選修,
961177005,刑法實例研習,2,選修,
961188005,國際民商事爭端解決專題研究,2,選修,
961189005,民事程序法爭議問題研究（二）,1,選修,
961190001,永續、社會與治理-ESG 的法制挑戰,3,選修,
701003011,高等微積分,4,選修,
701782001,數學導論,3,選修,
701002001,線性代數,4,選修,
701903001,高等代數,3,選修,
701912001,向量微積分,3,選修,
701933001,機率與測度論,3,選修,
701897001,人工智慧技術與語音處理實務,3,選修,
701898001,微分方程數值方法,3,選修,
701026001,複變函數論,3,選修,
701893001,人工智慧應用專題,3,選修,
701894001,調和分析,3,選修,
702001001,普通心理學,3,選修,
702002001,心理及教育統計學,3,選修,
702005001,心理實驗法實驗,1,選修,
702012001,社會心理學,3,選修,
702817001,人事心理學,3,選修,
702886001,整合式社區心理健康照護,3,選修,
702914001,變態心理學,3,選修,
702928001,心理學專業總整（二）,3,選修,
702939001,人因工程學,3,選修,
702000001,外語能力檢定,0,選修,
702744001,貝氏資料分析,3,選修,
702760001,心理學專業的生涯規劃,1,選修,
702769001,臨床心理學概論,3,選修,
702907001,睡眠異常專題,3,選修,
702931001,眼動與認知導論,3,選修,
702011001,人類學習與認知,3,選修,
702023001,心理測驗（含實習）,3,選修,
702884001,自閉症專題,3,選修,
702934001,組織心理學專題,3,選修,
702004001,心理實驗法,2,選修,
702758001,臨床神經心理學,3,選修,
702761001,實驗室實習,2,選修,
702762001,身心靈醫學,2,選修,
782013001,量子力學（一）,3,選修,
782015001,書報討論（一）,1,選修,
782012001,統計力學,3,選修,
782018001,資料結構,3,選修,
782951001,書報討論實習（一）,0,選修,
782010001,非線性物理,3,選修,
751033001,實變函數論,3,選修,
751842001,人工智慧應用專題,3,選修,
751844001,調和分析,3,選修,
751854001,人工智慧技術與語音處理實務,3,選修,
751871001,數理統計,3,選修,
751909001,機率與測度論,3,選修,
751016001,組合學,3,選修,
751025011,書報討論Ⅰ,1,選修,
751853001,貝氏決策分析與貝氏網路,3,選修,
751886001,向量微積分,3,選修,
751024001,研究方法Ⅰ,1,選修,
751858001,複變專題,3,選修,
752001001,研究方法論,3,選修,
752591001,心理計量與機器學習專題,3,選修,
752598001,功能性磁振造影的理論與應用,3,選修,
752637001,貝氏資料分析,3,選修,
752651001,自閉症專題,3,選修,
752683001,臨床心理衡鑑（一）,3,選修,
752865001,幼兒發展與學習,3,選修,
752873001,心理病理學,3,選修,
752914001,高等組織心理學專題（一）,3,選修,
752927001,眼動與認知導論,3,選修,
752012001,專題發表演習（一）,0,選修,
752592001,整合式社區心理健康照護,3,選修,
752608001,組織心理學專題,3,選修,
752619001,臨床心理學全職實習（一）,3,選修,
752696001,睡眠異常專題,3,選修,
752735001,危機處置,3,選修,
752895001,心理計量專題,3,選修,
752908001,知覺心理學專題（一）,3,選修,
752946001,員工甄選,3,選修,
752617001,臨床心理學兼職實習（一）,3,選修,
752699001,工商心理學實習,3,選修,
752747001,人因工程學,3,選修,
752806001,閱讀心理學,3,選修,
752870001,健康心理學,3,選修,
752641001,人際關係研究,3,選修,
752697001,臨床神經心理學,3,選修,
754011001,專題討論（三）,1,選修,
754003001,專題討論（一）,1,選修,
754010001,研究方法與實驗設計,1,選修,
755002001,書報討論（一）,1,選修,
755011001,統計力學,3,選修,
755950001,書報討論實習（一）,0,選修,
755951001,書報討論實習（一）,0,選修,
755004001,非線性物理,3,選修,
755005001,量子力學（一）,3,選修,
755946001,專題研究（二）,3,選修,
751025001,書報討論Ⅰ,1,選修,
751028001,書報討論Ⅲ,1,選修,
751030001,書報討論V,1,選修,
752007001,論文發表演習（一）,0.5,選修,
752010001,論文發表演習（四）,0.5,選修,
752008001,論文發表演習（二）,0.5,選修,
752009001,論文發表演習（三）,0.5,選修,
203027001,區域研究—俄國與東歐國際關係,3,選修,
203902001,發展中國家國際關係,2,選修,
203810001,國際移動與全球趨勢專題（一）,2,選修,
203896001,永續發展導論,3,選修,
203007001,國際公法,2,選修,
203904001,臺灣安全與東亞戰略情勢,2,選修,
203922001,國際傳播與國際關係,2,選修,
203926001,比較外交政策,2,選修,
203064001,比較政府與政治,3,選修,
203071001,領導與外交決策分析,3,選修,
203073001,區域研究—歐盟國際關係,3,選修,
203842001,非政府國際組織,2,選修,
253797001,能源與環境專題,3,選修,
253815001,國際海洋法,2,選修,
253823001,國際關係與政治哲學,3,選修,
253875001,全球化的爭辯,3,選修,
253879001,危機處理,2,選修,
253791001,地緣政治,3,選修,
253867001,國際安全專題,3,選修,
253872001,外交政策--中共外交政策研究,2,選修,
253010001,區域研究—中東國際關係研究,3,選修,
253045011,研究方法,3,選修,
253049001,國際關係理論,3,選修,
253794001,亞洲安全議題,3,選修,
260736001,不擴散政策與目標：戰略貿易管控的執行,3,選修,
260021001,中共黨史,3,選修,
260048001,東南亞區域研究,3,選修,
260729001,兩岸政教關係,3,選修,
260776001,中共對美政策,3,選修,
260862001,國家理論與中國研究,3,選修,
260898001,中國與東南亞政經發展,3,選修,
260044001,研究方法,3,選修,
260730001,中共對外經貿發展策略與全球經濟金融治理,3,選修,
260900001,區域經貿整合與談判,3,選修,
263825001,俄國政府與政治,3,選修,
263846001,俄國經濟,2,選修,
263872001,國際政治研究,2,選修,
263890001,獨立國協經濟發展研究,3,選修,
263922001,俄國民族問題研究,2,選修,
263010001,研究方法,3,選修,
263815001,俄國現勢專題,3,選修,
263836001,中國大陸與俄羅斯經濟發展比較研究,3,選修,
263828001,後共民主化,3,選修,
263840001,俄國史研究,2,選修,
861004001,研究方法,3,選修,
861838001,日本外交專題：層次分析途徑,3,選修,
861846001,近代日本的形成與發展,2,選修,
861002011,國際關係理論,3,選修,
861826001,研究方法與指導Ｂ（文化學群）,2,選修,
861827001,日本的政治參加及輿論,3,選修,
861837001,日本與東亞,3,選修,
861853001,日本科技與產業發展,3,選修,
861859001,新世紀日本政治,3,選修,
861878001,戰後中日關係,3,選修,
861880001,日本經濟安全保障,3,選修,
862908001,能源與環境專題,3,選修,
862919001,發展援助專題,3,選修,
862935001,後共民主化,3,選修,
862896001,地緣政治,3,選修,
862934001,國際關係與政治哲學,3,選修,
862950001,國際合作專題 – 農業、經濟與貿易議題,3,選修,
862001001,國際關係理論,3,選修,
862008001,研究方法,3,選修,
862902001,亞洲安全議題,3,選修,
862906001,不擴散政策與目標：戰略貿易管控的執行,3,選修,
862907001,美國聯邦法院國際民事爭訟實務研究,3,選修,
922028001,區域研究—非洲國際關係研究,3,選修,
922029001,國際組織與全球治理,3,選修,
922928001,發展中國家國際關係研究,2,選修,
922933001,比較外交政策,2,選修,
922006001,研究方法,3,選修,
922027001,區域研究－俄國與東歐國際關係研究,3,選修,
922913001,全球化與經濟整合,2,選修,
922931001,國家戰略研究,2,選修,
981901001,中共外交與兩岸關係,2,選修,
981907001,東南亞與國家安全,2,選修,
981946001,中共對台政策研究,2,選修,
981929001,國際法與國家安全,2,選修,
981008001,研究方法,3,選修,
981902001,印太國際政治與智庫外交,2,選修,
981920001,全球化之國際投資與貿易的政治分析,2,選修,
981939001,危機處理,2,選修,
253045021,研究方法,3,選修,
260044011,研究方法,3,選修,
260045011,政治經濟學,3,選修,
863007001,研究方法,3,選修,
863008001,國際關係理論,3,選修,
863884001,近代日本的形成與發展,2,選修,
863894001,日本外交專題：層次分析途徑,3,選修,
863923001,戰後中日關係,3,選修,
863006001,政治經濟學,3,選修,
863883001,日本的政治參加及輿論,3,選修,
863893001,日本與東亞,3,選修,
863905001,日本科技與產業發展,3,選修,
863911001,新世紀日本政治,3,選修,
863925001,日本經濟安全保障,3,選修,
102012001,教育概論,2,選修,
102112001,特殊教育導論,3,選修,
102121001,綜合活動領域教材教法,2,選修,
102130001,教育行政,3,選修,
102131001,學校行政,2,選修,
102686001,合作學習,3,選修,
102801001,自主與行動導向學習（三）,1,選修,
102828001,家庭生活教育概論,2,選修,
102911001,諮商理論與技術,3,選修,
102013001,教育心理學,3,選修,
102103001,中等學校教學實習,2,選修,
102109001,班級經營,2,選修,
102113001,語文領域-國文教材教法,2,選修,
102115001,語文領域-英文教材教法,2,選修,
102656001,生涯輔導,2,選修,
102816001,生涯規劃及職業教育與訓練,1,選修,
102825001,家庭發展,2,選修,
102876001,適性教學,2,選修,
102920001,人格心理學,3,選修,
102003001,教育統計學,3,選修,
102119001,社會領域教材教法,2,選修,
102808001,學校諮商實習,4,選修,
102809001,青少年發展與輔導,3,選修,
102848001,教育史,3,選修,
109004001,教育社會學,2,選修,
109006011,教學原理,2,選修,
109007001,班級經營,2,選修,
109030001,語文領域-國文教材教法,2,選修,
109032001,語文領域-英文教材教法,2,選修,
109036001,社會領域教材教法,2,選修,
109950001,學校行政,2,選修,
109003011,教育心理學,2,選修,
109044011,教育議題專題,2,選修,
109047001,韓文教材教法,2,選修,
109051001,多元文化教育與實踐,2,選修,
109896001,資訊融入教與學,2,選修,
109942001,特殊教育導論,3,選修,
109002011,教育哲學,2,選修,
109010001,輔導原理與實務,2,選修,
109016001,課程發展與設計,2,選修,
109026001,日文教材教法與實習,2,選修,
109029001,教學媒體與運用,2,選修,
109038001,綜合活動領域教材教法,2,選修,
109050011,生涯規劃及職業教育與訓練,1,選修,
109052001,創造思考與批判思考教學,3,選修,
109863001,適性教學,2,選修,
900001001,教育研究法,3,選修,
900002001,教育研究專題討論（一）,0,選修,
152039001,教育基礎理論與方法,3,選修,
152625001,混合方法研究,3,選修,
152729001,人格心理學研究,3,選修,
152744001,教育改革研究,3,選修,
152755001,質性研究方法專題研究,3,選修,
152574001,教育期刊選讀與發表,3,選修,
152559001,實驗教育研究,3,選修,
152578001,全球教育發展趨勢專題研究,3,選修,
152556001,家庭生活教育概論,2,選修,
152563001,性別教育輔導研究,3,選修,
152568001,高等教育研究：國際教育趨勢、國際政策分析與高教品質保證,3,選修,
152638001,多變量分析,3,選修,
152722001,測驗理論研究,3,選修,
157016001,幼教基礎理論,3,選修,
157847001,家庭生活教育概論,2,選修,
157850001,人文創新與實踐,3,選修,
157852001,諮商與心理治療理論,3,選修,
157853001,兒少福利專題,3,選修,
157862001,幼兒發展與學習,3,選修,
157873001,幼教品質研究,3,選修,
157857001,幼兒創造力發展與教學,3,選修,
157861001,幼教課程與教學,3,選修,
157866001,跨文化童年教育研究,3,選修,
157886001,台灣幼兒社會議題研究,3,選修,
157909001,教師傳記研究,3,選修,
157836001,幼兒教育領導與管理實踐,3,選修,
157851001,性別教育輔導研究,3,選修,
171001001,教育行政研究,3,選修,
171938001,教育改革研究,3,選修,
171002001,教育政策分析研究,3,選修,
171924001,多變量分析,3,選修,
172001001,諮商與心理治療理論,3,選修,
172005001,專題發表演習（一）,0,選修,
172007001,研究方法論,3,選修,
172932001,臨床心理衡鑑（一）,3,選修,
172923001,全職諮商實習（一）,3,選修,
172936001,人格心理學研究,3,選修,
172002001,諮商實習 （一）,3,選修,
172924001,性別教育輔導研究,3,選修,
172925001,心理健康學研究,3,選修,
172939001,危機處置,3,選修,
172949001,心理病理學,3,選修,
172928001,多變量分析,3,選修,
911001001,教育行政研究,3,選修,
911002001,教育研究法,3,選修,
911003001,論文研究計畫,3,選修,
